"header","class","mechanism","group","F2O7_S29_L004","F2R23_S11_L004","F1O10_S21_L004","F2R33_S16_L004","F1O8_S19_L004","F2O15_S33_L004","F1O9_S20_L004","F2R24_S12_L004","F1R11_S9_L004","F1O11_S22_L004","F2R26_S13_L004","F2R35_S17_L004","F2O1_S26_L004","F204_S27_L004","F1R5_S6_L004","F2O9_S30_L004","F2R22_S10_L004","F1O12_S23_L004","F2O14_S32_L004","F1R3_S4_L004","F1R9_S8_L004","F1O13_S24_L004","F1O14_S25_L004","F1R1_S3_L004","F2O12_S31_L004","F2R30_S15_L004","F2R28_S14_L004","F1O3_S18_L004","F1R7_S7_L004","F2O5_S28_L004","F1R4_S5_L004"
"CARD|phgb|U00096|3415032-3418137|ARO:3000502|acrF|Aminoglycosides|Aminoglycoside_efflux_pumps|ACRF","Aminoglycosides","Aminoglycoside efflux pumps","ACRF",5990,5442,5410,6067,5399,6042,4149,6083,6078,1238,6116,6078,6028,5791,6043,2387,6086,6097,5972,6051,2412,5901,2340,6083,5998,6038,6104,5296,2026,749,281
"CARD|phgb|U00096|3660413-3663527|ARO:3000796|mdtF|Multi-drug_resistance|Multi-drug_efflux_pumps|MDTC","Multi-drug resistance","Multi-drug efflux pumps","MDTC",6072,5423,5618,6116,5689,6061,4418,6100,6128,1225,6144,6120,6077,5789,6103,2745,6113,6117,6042,6108,2273,5914,2619,6121,6062,6062,6122,5422,2025,951,282
"CARD|phgb|U00096|4567286-4568519|ARO:3001214|mdtM|Multi-drug_resistance|Multi-drug_efflux_pumps|MDTC","Multi-drug resistance","Multi-drug efflux pumps","MDTC",2251,1893,1489,2293,1969,2208,1069,2276,2249,296,2353,2293,2267,1905,2113,727,2239,2304,1825,2018,607,2045,726,2262,2214,2232,2317,1578,394,184,60
"CARD|phgb|U05883|555-1458|ARO:3003559|cepA|betalactams|Class_A_betalactamases|CEPA","betalactams","Class A betalactamases","CEPA",338,501,0,62,27,219,350,474,0,22,192,45,400,682,0,431,503,393,505,213,0,10,186,0,0,82,161,0,0,0,0
"CARD|phgb|U35369|2358-3165|ARO:3002956|vanYB|Glycopeptides|VanB-type_accessory_protein|VANYB","Glycopeptides","VanB-type accessory protein","VANYB",0,0,10,0,0,0,40,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CARD|phgb|U37195|75-936|ARO:3000898|TEM-28|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",312,0,0,265,0,67,0,180,259,0,189,406,210,0,141,0,174,0,138,245,0,0,0,243,110,147,77,0,0,0,0
"CARD|phgb|U56415|279-1719|ARO:3002884|iri|Rifampin|Monooxygenase|IRI","Rifampin","Monooxygenase","IRI",0,0,27,0,0,20,45,0,0,27,0,0,0,0,0,0,0,20,0,0,0,27,52,0,0,0,0,0,0,0,0
"CARD|phgb|U97042|0-1218|ARO:3003009|ceoA|Multi-drug_resistance|Multi-drug_efflux_pumps|CEOA","Multi-drug resistance","Multi-drug efflux pumps","CEOA",0,0,32,0,23,0,58,0,0,25,0,0,0,0,0,0,0,0,0,0,0,28,42,0,0,0,0,27,0,0,0
"CARD|phgb|U97042|1263-4347|ARO:3003010|ceoB|Multi-drug_resistance|Multi-drug_efflux_pumps|CEOB","Multi-drug resistance","Multi-drug efflux pumps","CEOB",0,0,176,0,87,74,267,0,0,141,0,0,94,0,0,0,0,97,0,0,0,142,256,0,74,0,0,163,0,0,0
"CARD|phgb|V01499|230-1256|ARO:3002655|APH4-Ia|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH4","Aminoglycosides","Aminoglycoside O-phosphotransferases","APH4",0,140,1888,332,1336,21,1939,0,1966,94,313,472,712,0,22,360,0,0,27,29,57,1301,1584,1936,1731,0,186,861,235,132,1999
"CARD|phgb|X82668|187-922|ARO:3000250|ErmC|MLS|23S_rRNA_methyltransferases|ERMC","MLS","23S rRNA methyltransferases","ERMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"CARD|phgb|X95401|208-1069|ARO:3000914|TEM-45|betalactams|Class_A_betalactamases|TEM","betalactams","Class A betalactamases","TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
"CARD|phgb|Y10278|0-876|ARO:3001866|CTX-M-3|betalactams|Class_A_betalactamases|CTX","betalactams","Class A betalactamases","CTX",0,0,0,30,0,0,0,0,0,0,0,69,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|KF730651.1|gene1|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS","Fluoroquinolones","Quinolone resistance protein Qnr","QNRS",0,65,0,126,0,0,0,327,0,0,0,110,0,0,0,0,377,0,0,0,0,0,0,0,0,21,0,0,0,0,0
"Flq|KF730652.1|gene1|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS","Fluoroquinolones","Quinolone resistance protein Qnr","QNRS",0,87,0,134,0,0,0,430,0,0,0,147,0,0,0,0,485,0,0,0,0,0,0,0,0,29,0,0,0,0,0
"Flq|KJ158441.1|gene1|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD","Fluoroquinolones","Quinolone resistance protein Qnr","QNRD",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|OqxA|EU370913|46652-47827|1176|Multi-drug_resistance|Multi-drug_efflux_pumps|OQXA","Multi-drug resistance","Multi-drug efflux pumps","OQXA",0,248,19,13,192,0,15,1686,85,24,0,40,0,0,0,0,1660,383,18,20,0,20,0,0,51,0,0,179,0,0,0
"Flq|OqxBgb|EU370913|47851-51003|3153|Multi-drug_resistance|Multi-drug_efflux_pumps|OQXB","Multi-drug resistance","Multi-drug efflux pumps","OQXB",0,460,0,41,413,0,81,3490,149,57,0,84,0,0,0,0,3464,644,48,122,0,74,92,0,102,0,0,447,0,0,0
"Flq|Qnr-S1|AB187515|9737-10393|657|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS","Fluoroquinolones","Quinolone resistance protein Qnr","QNRS",0,145,0,238,0,0,0,624,0,0,0,235,0,0,0,0,693,0,0,0,0,0,0,0,0,45,0,0,0,0,0
"Flq|Qnr850_1_JX440357|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,55,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrB10_8_HM439644|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,65,0,0,0,35,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrB19|EU432277|1-645|645|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,921,0,1036,0,647,0,1013,0,0,981,1026,536,0,0,41,1025,0,0,0,0,0,0,0,0,593,828,0,0,64,0
"Flq|QnrB36|JN173058|37-681|645|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,0,0,0,0,44,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrB47|JQ349155|1-680|680|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrB51_1_JX440358|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrB56_1_JX259317|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrB59_1_JX259320|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrB5|DQ303919|37-681|645|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,883,0,1051,0,533,0,1050,0,0,964,1052,440,0,0,43,1051,0,10,0,0,0,0,0,0,542,765,0,0,39,0
"Flq|QnrB61_1_AB734053|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrB62_1_JX987101|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrB68_1_KC580657|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrB6_3_EF523819|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrB71_1_KC580660|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flq|QnrD|FJ228229|554-1198|645|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD","Fluoroquinolones","Quinolone resistance protein Qnr","QNRD",95,0,0,0,14,36,27,36,0,20,0,0,47,23,0,20,72,21,64,0,0,36,53,0,64,0,0,0,0,63,0
"Flq|QnrS3|EU077611|1-657|657|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS","Fluoroquinolones","Quinolone resistance protein Qnr","QNRS",0,84,0,196,0,0,0,523,0,0,0,160,0,0,0,0,611,0,0,0,0,0,0,0,0,30,0,0,0,0,0
"Flq|QnrS|FJ418153|1-657|657|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS","Fluoroquinolones","Quinolone resistance protein Qnr","QNRS",0,56,0,101,0,0,0,373,0,0,0,90,0,0,0,0,395,0,0,0,0,0,0,0,0,28,0,0,0,0,0
"Flq|norA|D90119|478-1644|1167|Fluoroquinolones|Quinolone_active_efflux|NORA","Fluoroquinolones","Quinolone active efflux","NORA",0,0,200,0,152,0,328,0,0,189,0,0,0,0,0,0,0,200,0,0,0,186,404,0,0,0,0,255,0,0,0
"Flq|qnrB17|AM919398|37-681|645|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB","Fluoroquinolones","Quinolone resistance protein Qnr","QNRB",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fos|FN543093.2|gene2318|Fosfomycin|Fosfomycin_thiol_transferases|FOSA","Fosfomycin","Fosfomycin thiol transferases","FOSA",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fos|Fcyn|FosB|AHLO01000073|63139-63558|417|Fosfomycin|Fosfomycin_thiol_transferases|FOSB","Fosfomycin","Fosfomycin thiol transferases","FOSB",0,0,27,0,19,0,30,0,0,19,0,0,0,0,0,0,0,14,0,0,0,28,47,0,0,0,0,26,0,0,0
"Fos|fosA_10_EU195449|Fosfomycin|Fosfomycin_thiol_transferases|FOSA","Fosfomycin","Fosfomycin thiol transferases","FOSA",0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fos|fosA_3_NZ_ACWO01000079|Fosfomycin|Fosfomycin_thiol_transferases|FOSA","Fosfomycin","Fosfomycin thiol transferases","FOSA",0,10,0,0,0,0,0,90,7,0,0,0,0,0,0,0,102,14,0,0,0,0,0,0,7,0,0,11,0,0,0
"Fos|fosA_5_NZ_AEXB01000013|Fosfomycin|Fosfomycin_thiol_transferases|FOSA","Fosfomycin","Fosfomycin thiol transferases","FOSA",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"Fos|fosA_7_NZ_AFBO01000747|Fosfomycin|Fosfomycin_thiol_transferases|FOSA","Fosfomycin","Fosfomycin thiol transferases","FOSA",0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fos|fosA_9_NZ_ACZD01000244|Fosfomycin|Fosfomycin_thiol_transferases|FOSA","Fosfomycin","Fosfomycin thiol transferases","FOSA",0,0,0,0,12,0,0,96,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gly|GQ149347.1|gene3|Glycopeptides|Bleomycin_resistance_protein|BRP","Glycopeptides","Bleomycin resistance protein","BRP",0,136,86,116,83,0,0,0,317,16,0,13,0,0,0,0,0,0,0,0,25,11,0,195,0,0,0,66,45,0,195
"Gly|NC_002745.1122806|Glycopeptides|Bleomycin_resistance_protein|BRP","Glycopeptides","Bleomycin resistance protein","BRP",0,180,141,150,169,3,0,0,460,29,0,19,0,0,0,0,0,0,0,0,51,15,0,291,13,8,0,107,58,0,284
"Gly|VanB|AY655710|1-1029|1029|Glycopeptides|VanB-type_resistance_protein|VANB","Glycopeptides","VanB-type resistance protein","VANB",0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gly|VanC1|EU151769|31-1062|1032|Glycopeptides|VanC-type_resistance_protein|VANC","Glycopeptides","VanC-type resistance protein","VANC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,12
"Gly|VanH-B|AF192329|27871-28842|972|Glycopeptides|VanB-type_resistance_protein|VANHB","Glycopeptides","VanB-type resistance protein","VANHB",0,0,21,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gly|VanH-Pt_5_DQ018711|Glycopeptides|VanA-type_resistance_protein|VANHA","Glycopeptides","VanA-type resistance protein","VANHA",0,0,0,0,14,0,34,0,0,0,0,0,0,0,0,0,0,16,0,0,0,23,34,0,0,0,0,0,0,0,0
"Gly|VanR-Pt|DQ018711|1-696|696|Glycopeptides|VanA-type_regulator|VANRA","Glycopeptides","VanA-type regulator","VANRA",0,0,0,0,8,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
"Gly|VanS-B|AY655721|731-2074|1344|Glycopeptides|VanB-type_regulator|VANSB","Glycopeptides","VanB-type regulator","VANSB",0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gly|VanS-C_1_AF162694|Glycopeptides|VanC-type_regulator|VANSC","Glycopeptides","VanC-type regulator","VANSC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
"Gly|VanS-Pt2|DQ018710|3721-4881|1161|Glycopeptides|VanA-type_regulator|VANSA","Glycopeptides","VanA-type regulator","VANSA",0,0,0,0,24,0,44,0,0,33,0,0,0,0,0,0,0,26,0,0,0,0,60,0,0,0,0,47,0,0,0
"Gly|VanS-Pt_5_DQ018711|Glycopeptides|VanA-type_regulator|VANSA","Glycopeptides","VanA-type regulator","VANSA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
"Gly|VanT|AF162694|3008-5104|2097|Glycopeptides|VanC-type_resistance_protein|VANTC","Glycopeptides","VanC-type resistance protein","VANTC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
"Gly|VanW-B|AY655721|3069-3896|828|Glycopeptides|VanB-type_accessory_protein|VANWB","Glycopeptides","VanB-type accessory protein","VANWB",0,0,11,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gly|VanXYc3|AY033764|1075-1647|573|Glycopeptides|VanC-type_resistance_protein|VANXYC","Glycopeptides","VanC-type resistance protein","VANXYC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"MLS|AM399080.1|gene2|MLS|Lincosamide_nucleotidyltransferases|LNUA","MLS","Lincosamide nucleotidyltransferases","LNUA",0,0,619,4,494,0,485,0,703,514,0,0,0,0,10,0,0,364,0,196,131,513,577,366,4,0,0,576,767,0,664
"MLS|CfrA|AM408573|10028-11077|1050|Phenicol|Florfenicol_methyltransferases|CFRA","Phenicol","Florfenicol methyltransferases","CFRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,181
"MLS|Erm42|FR734406|1-906|906|MLS|23S_rRNA_methyltransferases|ERM42","MLS","23S rRNA methyltransferases","ERM42",0,0,399,0,33,0,143,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,1089,228,0,0,0,344,0,0,0
"MLS|ErmD|M29832|430-1293|864|MLS|23S_rRNA_methyltransferases|ERMD","MLS","23S rRNA methyltransferases","ERMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"MLS|ErmF|M14730|241-1041|801|MLS|23S_rRNA_methyltransferases|ERMF","MLS","23S rRNA methyltransferases","ERMF",0,0,1167,0,662,298,957,0,0,913,0,0,0,861,801,0,0,229,756,34,106,356,1084,28,0,0,0,1118,274,0,42
"MLS|ErmG|M15332|672-1406|735|MLS|23S_rRNA_methyltransferases|ERMG","MLS","23S rRNA methyltransferases","ERMG",525,0,691,0,61,0,332,0,298,441,0,0,380,792,293,0,0,0,53,95,0,8,342,0,0,0,0,545,28,0,62
"MLS|ErmT|M64090|168-902|735|MLS|23S_rRNA_methyltransferases|ERMR","MLS","23S rRNA methyltransferases","ERMR",0,0,63,0,156,0,0,0,13,97,44,0,15,0,0,0,0,0,0,0,14,45,101,169,0,0,18,139,0,0,23
"MLS|ErmX|M36726|296-1150|855|MLS|23S_rRNA_methyltransferases|ERMX","MLS","23S rRNA methyltransferases","ERMX",0,0,505,0,158,0,243,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,354,0,0,43
"MLS|JQ861959.1|gene11|MLS|Lincosamide_nucleotidyltransferases|LNUB","MLS","Lincosamide nucleotidyltransferases","LNUB",0,0,234,0,106,0,110,0,153,168,403,0,0,0,0,0,0,51,0,225,24,113,206,41,36,0,201,134,281,0,744
"MLS|L22689.1|gene1|MLS|23S_rRNA_methyltransferases|ERMQ","MLS","23S rRNA methyltransferases","ERMQ",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLS|LnuA|M14039|413-898|486|MLS|Lincosamide_nucleotidyltransferases|LNUA","MLS","Lincosamide nucleotidyltransferases","LNUA",0,0,76,0,34,0,27,0,167,41,0,0,0,0,0,0,0,8,0,0,0,35,73,0,0,0,0,52,165,0,370
"MLS|LnuB|AJ238249|127-930|804|MLS|Lincosamide_nucleotidyltransferases|LNUB","MLS","Lincosamide nucleotidyltransferases","LNUB",0,0,107,0,73,0,66,0,82,62,182,0,0,0,0,0,0,29,0,115,0,47,80,21,0,0,83,66,108,0,409
"MLS|LnuF|EU118119|1030-1851|822|MLS|Lincosamide_nucleotidyltransferases|LNUF","MLS","Lincosamide nucleotidyltransferases","LNUF",0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,0,0,41,0,0,513,0,0
"MLS|LsaA|AY225127|41-1537|1497|MLS|Streptogramin_resistance_ATP-binding_cassette_ABC_efflux_pumps|LSA","MLS","Streptogramin resistance ATP-binding cassette ABC efflux pumps","LSA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942
"MLS|M62487.1|gene1|MLS|23S_rRNA_methyltransferases|ERMF","MLS","23S rRNA methyltransferases","ERMF",0,0,773,0,237,160,688,0,18,279,0,0,0,322,302,0,0,0,340,0,0,143,1107,0,0,0,0,604,0,0,0
"MLS|MefA|U70055|314-1531|1218|MLS|Macrolide_resistance_efflux_pumps|MEFA","MLS","Macrolide resistance efflux pumps","MEFA",1125,1133,1688,87,1558,656,1552,1580,1314,1410,1438,86,934,1556,1452,222,1637,97,1275,825,316,1205,1664,108,0,623,1314,1599,127,0,290
"MLS|MphA|DQ445270|1626-2531|1230|MLS|Macrolide_phosphotransferases|MPHA","MLS","Macrolide phosphotransferases","MPHA",569,1469,1583,1126,1504,518,1025,1570,1648,13,70,1438,504,0,1571,0,1510,586,991,1367,783,25,48,1411,1518,1660,42,312,201,0,40
"MLS|MphC|AF167161|5665-6564|900|MLS|Macrolide_phosphotransferases|MPHC","MLS","Macrolide phosphotransferases","MPHC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243
"MLS|MsrA|AY591760|274-1740|1467|MLS|Macrolide_resistance_efflux_pumps|MSRA","MLS","Macrolide resistance efflux pumps","MSRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927
"MLS|MsrC|AY004350|496-1974|1479|MLS|Macrolide_resistance_efflux_pumps|MSRC","MLS","Macrolide resistance efflux pumps","MSRC",0,51,2447,0,2437,0,2593,145,0,2512,0,0,0,0,0,0,149,2463,0,55,0,2480,2621,0,0,63,0,2539,369,0,1524
"MLS|MsrD|AF274302|2462-3925|1464|MLS|Macrolide_resistance_efflux_pumps|MSRD","MLS","Macrolide resistance efflux pumps","MSRD",1077,0,1112,0,0,0,0,0,0,733,0,0,899,1552,0,0,0,0,167,222,0,0,57,0,0,0,0,847,110,0,0
"MLS|NC_023287.1.18156494|MLS|Macrolide_resistance_efflux_pumps|MEFA","MLS","Macrolide resistance efflux pumps","MEFA",0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,827,0,0,0
"MLS|erm42_2_AB601890|MLS|23S_rRNA_methyltransferases|ERM42","MLS","23S rRNA methyltransferases","ERM42",0,0,189,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,59,10,0,698,110,0,0,0,212,0,0,0
"MLS|ermB_11_M19270|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",0,0,299,94,91,0,551,0,185,148,0,323,0,66,502,11,0,49,82,453,70,37,190,152,11,0,0,175,95,0,122
"MLS|ermB_12_U18931|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",14,24,1026,29,331,436,963,41,468,775,159,120,98,590,200,175,0,86,806,783,246,172,820,377,17,35,86,526,180,0,336
"MLS|ermB_15U48430|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",0,0,452,0,97,15,696,0,511,212,0,0,0,385,91,124,0,180,28,451,295,0,393,298,0,0,0,349,0,0,295
"MLS|ermB_16_X82819|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",0,0,711,0,165,0,942,8,760,332,18,31,0,618,110,192,0,348,58,628,160,41,595,487,0,0,0,555,57,0,227
"MLS|ermB_17_X64695|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",0,79,643,0,354,0,769,0,511,473,85,33,0,243,139,0,0,62,267,716,303,156,561,401,19,0,25,475,152,0,499
"MLS|ermB_18_X66468|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",11,64,764,0,421,97,949,0,609,535,106,44,23,313,149,64,12,69,272,846,369,177,667,469,43,48,52,569,172,0,594
"MLS|ermB_1_JN899585|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",12,0,958,55,517,135,1055,12,812,665,60,173,28,347,406,69,12,101,325,1011,367,163,823,766,24,76,30,766,259,0,624
"MLS|ermB_20_AF109075|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,8,0,174
"MLS|ermB_2_K00551|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",0,0,352,0,68,0,305,0,0,171,0,0,0,91,0,0,0,0,158,231,0,0,196,0,0,0,0,114,0,0,85
"MLS|ermB_6_AF242872|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",0,0,641,9,118,39,669,0,472,266,16,22,15,396,62,159,8,227,73,438,484,0,782,296,0,0,0,392,0,0,408
"MLS|ermB_7_AF368302|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",0,0,652,0,165,17,879,0,689,357,8,31,0,533,105,183,0,336,48,603,148,34,544,448,0,22,0,524,68,0,236
"MLS|ermB_9_AF299292|MLS|23S_rRNA_methyltransferases|ERMB","MLS","23S rRNA methyltransferases","ERMB",14,48,756,27,248,204,683,0,361,496,68,48,60,341,100,88,0,39,466,564,185,138,569,270,29,0,46,364,119,0,425
"MLS|ermC_10_Y09002|MLS|23S_rRNA_methyltransferases|ERMC","MLS","23S rRNA methyltransferases","ERMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
"MLS|ermC_12_Y09003|MLS|23S_rRNA_methyltransferases|ERMC","MLS","23S rRNA methyltransferases","ERMC",0,0,0,0,150,0,257,0,21,130,0,0,0,0,0,0,0,0,0,0,60,0,33,0,0,0,0,486,0,0,448
"MLS|ermC_13_M13761|MLS|23S_rRNA_methyltransferases|ERMC","MLS","23S rRNA methyltransferases","ERMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
"MLS|ermC_16_AF019140|MLS|23S_rRNA_methyltransferases|ERMC","MLS","23S rRNA methyltransferases","ERMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
"MLS|ermF_3_M17808|MLS|23S_rRNA_methyltransferases|ERMF","MLS","23S rRNA methyltransferases","ERMF",0,0,1444,0,924,495,1299,0,20,1276,0,0,0,1222,1128,35,0,273,1112,74,132,559,1387,0,0,0,0,1413,421,0,81
